Date,Close,High,Low,Open,Volume,Yield_10Y,EMUI,BCI,CEI,EPUI,PMI,Sentiment_Score,Adj_Close,EMA,MACD_Line,MACD_Signal,MACD_Diff,RSI,Stoch_K,Stoch_D,Williams_R,Adj_Close_lag1,EMA_lag1,MACD_Line_lag1,MACD_Signal_lag1,MACD_Diff_lag1,RSI_lag1,Stoch_K_lag1,Stoch_D_lag1,Williams_R_lag1,Yield_10Y_lag1,EMUI_lag1,BCI_lag1,CEI_lag1,EPUI_lag1,PMI_lag1,Sentiment_Score_lag1,Target_Price
2015-11-16,2053.189941,2053.219971,2019.390015,2022.079956,3741240000,2.27,37.99,99.10832,90.0,102.89402,100.2675,-0.982824,2053.189941,2060.104209,11.477004,20.878252,-9.401248,50.141839,34.812997,12.11016,-65.187003,2023.040039,2060.832027,13.614168,23.228564,-9.614396,41.609347,1.079843,10.11871,-98.920157,2.28,8.03,99.10832,90.0,102.89402,100.2675,-0.997266,2053.189941
2015-11-17,2050.439941,2066.689941,2045.900024,2053.669922,4427350000,2.25,18.52,99.10832,90.0,102.89402,100.2675,-0.996897,2050.439941,2059.183803,9.452423,18.593086,-9.140663,49.432303,31.980572,22.624471,-68.019428,2053.189941,2060.104209,11.477004,20.878252,-9.401248,50.141839,34.812997,12.11016,-65.187003,2.27,37.99,99.10832,90.0,102.89402,100.2675,-0.982824,2050.439941
2015-11-18,2083.580078,2085.310059,2051.98999,2051.98999,3926390000,2.27,7.81,99.10832,90.0,102.89402,100.2675,-0.9142,2083.580078,2061.507257,10.40215,16.954899,-6.552749,57.278014,66.114004,44.302524,-33.885996,2050.439941,2059.183803,9.452423,18.593086,-9.140663,49.432303,31.980572,22.624471,-68.019428,2.25,18.52,99.10832,90.0,102.89402,100.2675,-0.996897,2083.580078
2015-11-19,2081.23999,2086.73999,2078.76001,2083.699951,3628110000,2.24,6.69,99.10832,90.0,102.89402,100.2675,-0.991623,2081.23999,2063.386565,10.841021,15.732123,-4.891102,56.610108,63.703777,53.932784,-36.296223,2083.580078,2061.507257,10.40215,16.954899,-6.552749,57.278014,66.114004,44.302524,-33.885996,2.27,7.81,99.10832,90.0,102.89402,100.2675,-0.9142,2081.23999
2015-11-20,2089.169922,2097.060059,2082.820068,2082.820068,3929600000,2.26,64.03,99.10832,90.0,102.89402,100.2675,-0.913181,2089.169922,2065.842123,11.693909,14.92448,-3.230571,58.381192,71.871389,67.229723,-28.128611,2081.23999,2063.386565,10.841021,15.732123,-4.891102,56.610108,63.703777,53.932784,-36.296223,2.24,6.69,99.10832,90.0,102.89402,100.2675,-0.991623,2089.169922
2015-11-23,2086.590088,2095.610107,2081.389893,2089.409912,3587980000,2.25,12.18,99.10832,90.0,102.89402,100.2675,-0.996569,2086.590088,2067.81812,12.023064,14.344197,-2.321133,57.558071,70.588258,68.721141,-29.411742,2089.169922,2065.842123,11.693909,14.92448,-3.230571,58.381192,71.871389,67.229723,-28.128611,2.26,64.03,99.10832,90.0,102.89402,100.2675,-0.913181,2086.590088
2015-11-24,2089.139893,2094.120117,2070.290039,2084.419922,3884930000,2.24,9.45,99.10832,90.0,102.89402,100.2675,-0.984937,2089.139893,2069.848765,12.347336,13.944825,-1.597488,58.185576,78.028713,73.49612,-21.971287,2086.590088,2067.81812,12.023064,14.344197,-2.321133,57.558071,70.588258,68.721141,-29.411742,2.25,12.18,99.10832,90.0,102.89402,100.2675,-0.996569,2089.139893
2015-11-25,2088.870117,2093.0,2086.300049,2089.300049,2852940000,2.23,7.66,99.10832,90.0,102.89402,100.2675,-0.995468,2088.870117,2071.660322,12.439165,13.643693,-1.204528,58.08772,84.197999,77.60499,-15.802001,2089.139893,2069.848765,12.347336,13.944825,-1.597488,58.185576,78.028713,73.49612,-21.971287,2.24,9.45,99.10832,90.0,102.89402,100.2675,-0.984937,2088.870117
2015-11-27,2090.110107,2093.290039,2084.129883,2088.820068,1466840000,2.22,9.88,99.10832,90.0,102.89402,100.2675,-0.997826,2090.110107,2073.417445,12.468271,13.408609,-0.940338,58.433749,91.051954,84.426222,-8.948046,2088.870117,2071.660322,12.439165,13.643693,-1.204528,58.08772,84.197999,77.60499,-15.802001,2.23,7.66,99.10832,90.0,102.89402,100.2675,-0.995468,2090.110107
2015-11-30,2080.409912,2093.810059,2080.409912,2090.949951,4275030000,2.21,12.52,99.10832,90.0,102.89402,100.2675,-0.829291,2080.409912,2074.083394,11.575181,13.041923,-1.466742,54.633786,78.562975,84.60431,-21.437025,2090.110107,2073.417445,12.468271,13.408609,-0.940338,58.433749,91.051954,84.426222,-8.948046,2.22,9.88,99.10832,90.0,102.89402,100.2675,-0.997826,2080.409912
2015-12-01,2102.629883,2103.370117,2082.929932,2082.929932,3712120000,2.15,9.75,98.89609,92.6,99.34261,99.0417,-0.998883,2102.629883,2076.802107,12.516089,12.936756,-0.420667,60.905409,99.11856,89.57783,-0.88144,2080.409912,2074.083394,11.575181,13.041923,-1.466742,54.633786,78.562975,84.60431,-21.437025,2.21,12.52,99.10832,90.0,102.89402,100.2675,-0.829291,2102.629883
2015-12-02,2079.51001,2104.27002,2077.110107,2101.709961,3950640000,2.18,7.81,98.89609,92.6,99.34261,99.0417,-0.987559,2079.51001,2077.060003,11.266314,12.602668,-1.336354,52.736153,70.829396,82.836977,-29.170604,2102.629883,2076.802107,12.516089,12.936756,-0.420667,60.905409,99.11856,89.57783,-0.88144,2.15,9.75,98.89609,92.6,99.34261,99.0417,-0.998883,2079.51001
2015-12-03,2049.620117,2085.0,2042.349976,2080.709961,4306490000,2.33,13.55,98.89609,92.6,99.34261,99.0417,-0.987077,2049.620117,2074.44668,7.774375,11.637009,-3.862634,44.437625,35.615105,68.52102,-64.384895,2079.51001,2077.060003,11.266314,12.602668,-1.336354,52.736153,70.829396,82.836977,-29.170604,2.18,7.81,98.89609,92.6,99.34261,99.0417,-0.987559,2049.620117
2015-12-04,2091.689941,2093.840088,2051.23999,2051.23999,4214910000,2.28,8.26,98.89609,92.6,99.34261,99.0417,-0.98125,2091.689941,2076.088896,8.305927,10.970793,-2.664866,55.138065,85.178985,63.874495,-14.821015,2049.620117,2074.44668,7.774375,11.637009,-3.862634,44.437625,35.615105,68.52102,-64.384895,2.33,13.55,98.89609,92.6,99.34261,99.0417,-0.987077,2091.689941
2015-12-07,2077.070068,2090.419922,2066.780029,2090.419922,4043820000,2.23,12.14,98.89609,92.6,99.34261,99.0417,-0.968846,2077.070068,2076.182341,7.461472,10.268929,-2.807457,51.431214,56.072461,58.955517,-43.927539,2091.689941,2076.088896,8.305927,10.970793,-2.664866,55.138065,85.178985,63.874495,-14.821015,2.28,8.26,98.89609,92.6,99.34261,99.0417,-0.98125,2077.070068
2015-12-08,2063.590088,2073.850098,2052.320068,2073.389893,4173570000,2.24,9.62,98.89609,92.6,99.34261,99.0417,-0.894016,2063.590088,2074.983078,5.639505,9.343044,-3.703539,48.212768,34.302483,58.517976,-65.697517,2077.070068,2076.182341,7.461472,10.268929,-2.807457,51.431214,56.072461,58.955517,-43.927539,2.23,12.14,98.89609,92.6,99.34261,99.0417,-0.968846,2063.590088
2015-12-09,2047.619995,2080.330078,2036.530029,2061.169922,4385250000,2.22,15.81,98.89609,92.6,99.34261,99.0417,-0.992141,2047.619995,2072.37707,2.873803,8.049196,-5.175393,44.648054,16.371372,35.582105,-83.628628,2063.590088,2074.983078,5.639505,9.343044,-3.703539,48.212768,34.302483,58.517976,-65.697517,2.24,9.62,98.89609,92.6,99.34261,99.0417,-0.894016,2047.619995
2015-12-10,2052.22998,2067.649902,2045.670044,2047.930054,3715150000,2.24,6.75,98.89609,92.6,99.34261,99.0417,-0.996378,2052.22998,2070.4583,1.04194,6.647745,-5.605804,45.891718,23.176784,24.61688,-76.823216,2047.619995,2072.37707,2.873803,8.049196,-5.175393,44.648054,16.371372,35.582105,-83.628628,2.22,15.81,98.89609,92.6,99.34261,99.0417,-0.992141,2052.22998
2015-12-11,2012.369995,2047.27002,2008.800049,2047.27002,4301060000,2.13,25.66,98.89609,92.6,99.34261,99.0417,0.995103,2012.369995,2064.92608,-3.584867,4.601222,-8.18609,37.951665,3.739339,14.429165,-96.260661,2052.22998,2070.4583,1.04194,6.647745,-5.605804,45.891718,23.176784,24.61688,-76.823216,2.24,6.75,98.89609,92.6,99.34261,99.0417,-0.996378,2012.369995
2015-12-14,2021.939941,2022.920044,1993.26001,2013.369995,4612440000,2.23,27.1,98.89609,92.6,99.34261,99.0417,-0.999078,2021.939941,2060.832162,-6.405592,2.39986,-8.805451,40.608535,25.835446,17.583857,-74.164554,2012.369995,2064.92608,-3.584867,4.601222,-8.18609,37.951665,3.739339,14.429165,-96.260661,2.13,25.66,98.89609,92.6,99.34261,99.0417,0.995103,2021.939941
2015-12-15,2043.410034,2053.870117,2025.550049,2025.550049,4353540000,2.28,78.01,98.89609,92.6,99.34261,99.0417,-0.99922,2043.410034,2059.172912,-6.829848,0.553918,-7.383766,46.176785,45.176128,24.916971,-54.823872,2021.939941,2060.832162,-6.405592,2.39986,-8.805451,40.608535,25.835446,17.583857,-74.164554,2.23,27.1,98.89609,92.6,99.34261,99.0417,-0.999078,2043.410034
2015-12-16,2073.070068,2076.719971,2042.430054,2046.5,4635450000,2.3,58.09,98.89609,92.6,99.34261,99.0417,-0.998787,2073.070068,2060.496451,-4.718368,-0.500539,-4.217829,52.765177,71.89447,47.635348,-28.10553,2043.410034,2059.172912,-6.829848,0.553918,-7.383766,46.176785,45.176128,24.916971,-54.823872,2.28,78.01,98.89609,92.6,99.34261,99.0417,-0.99922,2073.070068
2015-12-17,2041.890015,2076.370117,2041.660034,2073.76001,4327390000,2.24,56.91,98.89609,92.6,99.34261,99.0417,-0.994707,2041.890015,2058.724409,-5.497601,-1.499952,-3.997649,46.34298,43.806865,53.625821,-56.193135,2073.070068,2060.496451,-4.718368,-0.500539,-4.217829,52.765177,71.89447,47.635348,-28.10553,2.3,58.09,98.89609,92.6,99.34261,99.0417,-0.998787,2041.890015
2015-12-18,2005.550049,2040.810059,2005.329956,2040.810059,6683070000,2.19,26.2,98.89609,92.6,99.34261,99.0417,-0.998265,2005.550049,2053.660184,-8.944375,-2.988836,-5.955539,40.201527,11.071109,42.257481,-88.928891,2041.890015,2058.724409,-5.497601,-1.499952,-3.997649,46.34298,43.806865,53.625821,-56.193135,2.24,56.91,98.89609,92.6,99.34261,99.0417,-0.994707,2005.550049
2015-12-21,2021.150024,2022.900024,2005.930054,2010.27002,3760280000,2.2,13.84,98.89609,92.6,99.34261,99.0417,-0.905036,2021.150024,2050.563979,-10.298467,-4.450762,-5.847704,43.653581,25.123874,26.667282,-74.876126,2005.550049,2053.660184,-8.944375,-2.988836,-5.955539,40.201527,11.071109,42.257481,-88.928891,2.19,26.2,98.89609,92.6,99.34261,99.0417,-0.998265,2021.150024
2015-12-22,2038.969971,2042.73999,2020.48999,2023.150024,3520860000,2.24,42.63,98.89609,92.6,99.34261,99.0417,-0.863716,2038.969971,2049.459788,-9.820469,-5.524704,-4.295765,47.389738,45.446337,27.213773,-54.553663,2021.150024,2050.563979,-10.298467,-4.450762,-5.847704,43.653581,25.123874,26.667282,-74.876126,2.2,13.84,98.89609,92.6,99.34261,99.0417,-0.905036,2038.969971
2015-12-23,2064.290039,2064.72998,2042.199951,2042.199951,3484090000,2.27,8.98,98.89609,92.6,99.34261,99.0417,-0.957462,2064.290039,2050.872192,-7.314221,-5.882607,-1.431614,52.235957,70.620376,47.063529,-29.379624,2038.969971,2049.459788,-9.820469,-5.524704,-4.295765,47.389738,45.446337,27.213773,-54.553663,2.24,42.63,98.89609,92.6,99.34261,99.0417,-0.863716,2064.290039
2015-12-24,2060.98999,2067.360107,2058.72998,2063.52002,1411860000,2.25,8.52,98.89609,92.6,99.34261,99.0417,0.998259,2060.98999,2051.835792,-5.530535,-5.812193,0.281658,51.569207,69.7098,61.925504,-30.2902,2064.290039,2050.872192,-7.314221,-5.882607,-1.431614,52.235957,70.620376,47.063529,-29.379624,2.27,8.98,98.89609,92.6,99.34261,99.0417,-0.957462,2060.98999
2015-12-28,2056.5,2057.77002,2044.199951,2057.77002,2492510000,2.24,44.06,98.89609,92.6,99.34261,99.0417,-0.996832,2056.5,2052.280002,-4.42821,-5.535396,1.107186,50.622433,72.631148,70.987108,-27.368852,2060.98999,2051.835792,-5.530535,-5.812193,0.281658,51.569207,69.7098,61.925504,-30.2902,2.25,8.52,98.89609,92.6,99.34261,99.0417,0.998259,2056.5
2015-12-29,2078.360107,2081.560059,2060.540039,2060.540039,2542000000,2.32,55.4,98.89609,92.6,99.34261,99.0417,-0.998081,2078.360107,2054.763822,-1.770275,-4.782372,3.012097,54.958175,96.376048,79.572332,-3.623952,2056.5,2052.280002,-4.42821,-5.535396,1.107186,50.622433,72.631148,70.987108,-27.368852,2.24,44.06,98.89609,92.6,99.34261,99.0417,-0.996832,2078.360107
2015-12-30,2063.360107,2077.340088,2061.969971,2077.340088,2367430000,2.31,36.48,98.89609,92.6,99.34261,99.0417,-0.994956,2063.360107,2055.582516,-0.864254,-3.998748,3.134494,51.609398,79.388515,82.79857,-20.611485,2078.360107,2054.763822,-1.770275,-4.782372,3.012097,54.958175,96.376048,79.572332,-3.623952,2.32,55.4,98.89609,92.6,99.34261,99.0417,-0.998081,2063.360107
2015-12-31,2043.939941,2062.540039,2043.619995,2060.590088,2655330000,2.27,57.65,98.89609,92.6,99.34261,99.0417,-0.994746,2043.939941,2054.473699,-1.693747,-3.537748,1.844001,47.568141,57.395134,77.719899,-42.604866,2063.360107,2055.582516,-0.864254,-3.998748,3.134494,51.609398,79.388515,82.79857,-20.611485,2.31,36.48,98.89609,92.6,99.34261,99.0417,-0.994956,2043.939941
2016-01-04,2012.660034,2038.199951,1989.680054,2038.199951,4304880000,2.24,26.7,98.89609,92.6,99.34261,99.0417,-0.993625,2012.660034,2050.491445,-4.819595,-3.794117,-1.025478,41.879756,25.010861,53.931504,-74.989139,2043.939941,2054.473699,-1.693747,-3.537748,1.844001,47.568141,57.395134,77.719899,-42.604866,2.27,57.65,98.89609,92.6,99.34261,99.0417,-0.994746,2012.660034
2016-01-05,2016.709961,2021.939941,2004.170044,2013.780029,3706620000,2.25,9.88,98.89609,92.6,99.34261,99.0417,-0.997068,2016.709961,2047.274161,-6.890627,-4.413419,-2.477208,42.832958,29.418705,37.2749,-70.581295,2012.660034,2050.491445,-4.819595,-3.794117,-1.025478,41.879756,25.010861,53.931504,-74.989139,2.24,26.7,98.89609,92.6,99.34261,99.0417,-0.993625,2016.709961
2016-01-06,1990.26001,2011.709961,1979.050049,2011.709961,4336660000,2.18,7.95,98.89609,92.6,99.34261,99.0417,-0.998834,1990.26001,2041.844242,-10.544672,-5.63967,-4.905002,38.403133,10.935479,21.788348,-89.064521,2016.709961,2047.274161,-6.890627,-4.413419,-2.477208,42.832958,29.418705,37.2749,-70.581295,2.25,9.88,98.89609,92.6,99.34261,99.0417,-0.997068,1990.26001
2016-01-07,1943.089966,1985.319946,1938.829956,1985.319946,5076590000,2.16,21.06,98.89609,92.6,99.34261,99.0417,-0.9974,1943.089966,2032.439073,-17.050213,-7.921779,-9.128435,32.039314,2.984661,14.446282,-97.015339,1990.26001,2041.844242,-10.544672,-5.63967,-4.905002,38.403133,10.935479,21.788348,-89.064521,2.18,7.95,98.89609,92.6,99.34261,99.0417,-0.998834,1943.089966
2016-01-08,1922.030029,1960.400024,1918.459961,1945.969971,4664940000,2.13,127.99,98.89609,92.6,99.34261,99.0417,0.756911,1922.030029,2021.923926,-23.632838,-11.06399,-12.568847,29.674938,2.188882,5.369674,-97.811118,1943.089966,2032.439073,-17.050213,-7.921779,-9.128435,32.039314,2.984661,14.446282,-97.015339,2.16,21.06,98.89609,92.6,99.34261,99.0417,-0.9974,1922.030029
2016-01-11,1923.670044,1935.650024,1901.099976,1926.119995,4607290000,2.17,52.37,98.89609,92.6,99.34261,99.0417,-0.971234,1923.670044,2012.566413,-28.390017,-14.529196,-13.860821,30.107491,12.506959,5.893501,-87.493041,1922.030029,2021.923926,-23.632838,-11.06399,-12.568847,29.674938,2.188882,5.369674,-97.811118,2.13,127.99,98.89609,92.6,99.34261,99.0417,0.756911,1923.670044
2016-01-12,1938.680054,1947.380005,1914.349976,1927.829956,4887260000,2.12,19.54,98.89609,92.6,99.34261,99.0417,-0.99878,1938.680054,2005.529617,-30.596239,-17.742604,-12.853635,34.102485,20.824593,11.840145,-79.175407,1923.670044,2012.566413,-28.390017,-14.529196,-13.860821,30.107491,12.506959,5.893501,-87.493041,2.17,52.37,98.89609,92.6,99.34261,99.0417,-0.971234,1938.680054
2016-01-13,1890.280029,1950.329956,1886.410034,1940.339966,5087030000,2.08,47.15,98.89609,92.6,99.34261,99.0417,0.975406,1890.280029,1994.553466,-35.837056,-21.361495,-14.475562,28.454585,1.983087,11.771546,-98.016913,1938.680054,2005.529617,-30.596239,-17.742604,-12.853635,34.102485,20.824593,11.840145,-79.175407,2.12,19.54,98.89609,92.6,99.34261,99.0417,-0.99878,1890.280029
2016-01-14,1921.839966,1934.469971,1878.930054,1891.680054,5241110000,2.1,27.24,98.89609,92.6,99.34261,99.0417,-0.997841,1921.839966,1987.628371,-37.017108,-24.492617,-12.524491,35.90838,21.176485,14.661388,-78.823515,1890.280029,1994.553466,-35.837056,-21.361495,-14.475562,28.454585,1.983087,11.771546,-98.016913,2.08,47.15,98.89609,92.6,99.34261,99.0417,0.975406,1921.839966
2016-01-15,1880.329956,1916.680054,1857.829956,1916.680054,5468460000,2.03,108.08,98.89609,92.6,99.34261,99.0417,-0.88808,1880.329956,1977.409474,-40.831143,-27.760323,-13.07082,31.290807,10.05676,11.072111,-89.94324,1921.839966,1987.628371,-37.017108,-24.492617,-12.524491,35.90838,21.176485,14.661388,-78.823515,2.1,27.24,98.89609,92.6,99.34261,99.0417,-0.997841,1880.329956
2016-01-19,1881.329956,1901.439941,1864.599976,1888.660034,4928350000,2.06,101.49,98.89609,92.6,99.34261,99.0417,-0.985676,1881.329956,1968.259044,-43.274262,-30.863111,-12.411152,31.519271,10.503727,13.912324,-89.496273,1880.329956,1977.409474,-40.831143,-27.760323,-13.07082,31.290807,10.05676,11.072111,-89.94324,2.03,108.08,98.89609,92.6,99.34261,99.0417,-0.88808,1881.329956
2016-01-20,1859.329956,1876.180054,1812.290039,1876.180054,6416070000,2.01,55.18,98.89609,92.6,99.34261,99.0417,-0.988217,1859.329956,1957.884845,-46.450219,-33.980532,-12.469687,29.217541,17.74756,12.769349,-82.25244,1881.329956,1968.259044,-43.274262,-30.863111,-12.411152,31.519271,10.503727,13.912324,-89.496273,2.06,101.49,98.89609,92.6,99.34261,99.0417,-0.985676,1859.329956
2016-01-21,1868.98999,1889.849976,1848.97998,1861.459961,5078810000,2.02,203.34,98.89609,92.6,99.34261,99.0417,-0.981645,1868.98999,1949.418668,-47.638556,-36.712137,-10.926419,31.580198,22.657323,16.969537,-77.342677,1859.329956,1957.884845,-46.450219,-33.980532,-12.469687,29.217541,17.74756,12.769349,-82.25244,2.01,55.18,98.89609,92.6,99.34261,99.0417,-0.988217,1868.98999
2016-01-22,1906.900024,1908.849976,1877.400024,1877.400024,4901760000,2.07,75.38,98.89609,92.6,99.34261,99.0417,-0.957411,1906.900024,1945.369274,-45.002538,-38.370217,-6.63232,40.038919,41.879519,27.428134,-58.120481,1868.98999,1949.418668,-47.638556,-36.712137,-10.926419,31.580198,22.657323,16.969537,-77.342677,2.02,203.34,98.89609,92.6,99.34261,99.0417,-0.981645,1906.900024
2016-01-25,1877.079956,1906.280029,1875.969971,1906.280029,4401380000,2.03,65.26,98.89609,92.6,99.34261,99.0417,-0.992394,1877.079956,1938.865529,-44.80324,-39.656822,-5.146419,36.243243,30.903862,31.813568,-69.096138,1906.900024,1945.369274,-45.002538,-38.370217,-6.63232,40.038919,41.879519,27.428134,-58.120481,2.07,75.38,98.89609,92.6,99.34261,99.0417,-0.957411,1877.079956
2016-01-26,1903.630005,1906.72998,1878.790039,1878.790039,4357940000,2.01,38.49,98.89609,92.6,99.34261,99.0417,-0.975809,1903.630005,1935.509765,-42.018565,-40.12917,-1.889394,41.555642,45.802829,39.528737,-54.197171,1877.079956,1938.865529,-44.80324,-39.656822,-5.146419,36.243243,30.903862,31.813568,-69.096138,2.03,65.26,98.89609,92.6,99.34261,99.0417,-0.992394,1903.630005
2016-01-27,1882.949951,1916.98999,1872.699951,1902.52002,4754040000,2.02,84.7,98.89609,92.6,99.34261,99.0417,-0.99611,1882.949951,1930.504068,-41.007686,-40.304874,-0.702812,38.840922,40.83682,39.18117,-59.16318,1903.630005,1935.509765,-42.018565,-40.12917,-1.889394,41.555642,45.802829,39.528737,-54.197171,2.01,38.49,98.89609,92.6,99.34261,99.0417,-0.975809,1882.949951
2016-01-28,1893.359985,1902.959961,1873.650024,1885.219971,4693010000,2.0,21.11,98.89609,92.6,99.34261,99.0417,-0.998935,1893.359985,1926.966537,-38.917933,-40.027485,1.109553,40.932755,54.736314,47.125321,-45.263686,1882.949951,1930.504068,-41.007686,-40.304874,-0.702812,38.840922,40.83682,39.18117,-59.16318,2.02,84.7,98.89609,92.6,99.34261,99.0417,-0.99611,1893.359985
2016-01-29,1940.23999,1940.23999,1894.0,1894.0,5497570000,1.94,32.9,98.89609,92.6,99.34261,99.0417,-0.989127,1940.23999,1928.230675,-33.097437,-38.641476,5.544039,49.336641,92.690545,62.75456,-7.309455,1893.359985,1926.966537,-38.917933,-40.027485,1.109553,40.932755,54.736314,47.125321,-45.263686,2.0,21.11,98.89609,92.6,99.34261,99.0417,-0.998935,1940.23999
2016-02-01,1939.380005,1947.199951,1920.300049,1936.939941,4322530000,1.97,86.83,99.20454,91.7,114.62456,99.0445,-0.993786,1939.380005,1929.292516,-28.228643,-36.558909,8.330266,49.198357,92.067547,79.831469,-7.932453,1940.23999,1928.230675,-33.097437,-38.641476,5.544039,49.336641,92.690545,62.75456,-7.309455,1.94,32.9,98.89609,92.6,99.34261,99.0417,-0.989127,1939.380005
2016-02-02,1903.030029,1935.26001,1897.290039,1935.26001,4463190000,1.87,56.56,99.20454,91.7,114.62456,99.0445,-0.99959,1903.030029,1926.791327,-26.992081,-34.645544,7.653463,43.631609,65.734602,83.497565,-34.265398,1939.380005,1929.292516,-28.228643,-36.558909,8.330266,49.198357,92.067547,79.831469,-7.932453,1.97,86.83,99.20454,91.7,114.62456,99.0445,-0.993786,1903.030029
2016-02-03,1912.530029,1918.01001,1872.22998,1907.069946,5172950000,1.88,51.91,99.20454,91.7,114.62456,99.0445,0.662171,1912.530029,1925.433108,-24.957827,-32.708,7.750173,45.371315,74.301427,77.367859,-25.698573,1903.030029,1926.791327,-26.992081,-34.645544,7.653463,43.631609,65.734602,83.497565,-34.265398,1.87,56.56,99.20454,91.7,114.62456,99.0445,-0.99959,1912.530029
2016-02-04,1915.449951,1927.349976,1900.52002,1911.670044,5193320000,1.87,6.43,99.20454,91.7,114.62456,99.0445,-0.983021,1915.449951,1924.482331,-22.846691,-30.735738,7.889048,45.923748,76.465777,72.167269,-23.534223,1912.530029,1925.433108,-24.957827,-32.708,7.750173,45.371315,74.301427,77.367859,-25.698573,1.88,51.91,99.20454,91.7,114.62456,99.0445,0.662171,1915.449951
2016-02-05,1880.050049,1913.069946,1872.650024,1913.069946,4929940000,1.86,16.06,99.20454,91.7,114.62456,99.0445,-0.993016,1880.050049,1920.250685,-23.756229,-29.339837,5.583607,40.567593,50.226117,66.997774,-49.773883,1915.449951,1924.482331,-22.846691,-30.735738,7.889048,45.923748,76.465777,72.167269,-23.534223,1.87,6.43,99.20454,91.7,114.62456,99.0445,-0.983021,1880.050049
2016-02-08,1853.439941,1873.25,1828.459961,1873.25,5636460000,1.75,39.74,99.20454,91.7,114.62456,99.0445,-0.999613,1853.439941,1913.887757,-26.320848,-28.736039,2.415191,37.067804,30.501764,52.397886,-69.498236,1880.050049,1920.250685,-23.756229,-29.339837,5.583607,40.567593,50.226117,66.997774,-49.773883,1.86,16.06,99.20454,91.7,114.62456,99.0445,-0.993016,1853.439941
2016-02-09,1852.209961,1868.25,1834.939941,1848.459961,5183220000,1.74,9.7,99.20454,91.7,114.62456,99.0445,-0.998614,1852.209961,1908.013681,-28.12833,-28.614497,0.486167,36.909302,20.001686,33.576522,-79.998314,1853.439941,1913.887757,-26.320848,-28.736039,2.415191,37.067804,30.501764,52.397886,-69.498236,1.75,39.74,99.20454,91.7,114.62456,99.0445,-0.999613,1852.209961
2016-02-10,1851.859985,1881.599976,1850.319946,1857.099976,4471170000,1.71,84.21,99.20454,91.7,114.62456,99.0445,-0.993652,1851.859985,1902.66571,-29.251816,-28.741961,-0.509855,36.861004,19.706945,23.403465,-80.293055,1852.209961,1908.013681,-28.12833,-28.614497,0.486167,36.909302,20.001686,33.576522,-79.998314,1.74,9.7,99.20454,91.7,114.62456,99.0445,-0.998614,1851.859985
2016-02-11,1829.079956,1847.0,1810.099976,1847.0,5500800000,1.63,93.13,99.20454,91.7,114.62456,99.0445,-0.962259,1829.079956,1895.657543,-31.615896,-29.316748,-2.299148,33.763955,13.843898,17.850843,-86.156102,1851.859985,1902.66571,-29.251816,-28.741961,-0.509855,36.861004,19.706945,23.403465,-80.293055,1.71,84.21,99.20454,91.7,114.62456,99.0445,-0.993652,1829.079956
2016-02-12,1864.780029,1864.780029,1833.400024,1833.400024,4696920000,1.74,64.11,99.20454,91.7,114.62456,99.0445,-0.999057,1864.780029,1892.716828,-30.259932,-29.505385,-0.754547,41.98987,39.883343,24.478062,-60.116657,1829.079956,1895.657543,-31.615896,-29.316748,-2.299148,33.763955,13.843898,17.850843,-86.156102,1.63,93.13,99.20454,91.7,114.62456,99.0445,-0.962259,1864.780029
2016-02-16,1895.579956,1895.77002,1871.439941,1871.439941,4570670000,1.78,29.76,99.20454,91.7,114.62456,99.0445,-0.975024,1895.579956,1892.989507,-26.39575,-28.883458,2.487708,47.991006,62.348647,38.691963,-37.651353,1864.780029,1892.716828,-30.259932,-29.505385,-0.754547,41.98987,39.883343,24.478062,-60.116657,1.74,64.11,99.20454,91.7,114.62456,99.0445,-0.999057,1895.579956
2016-02-17,1926.819946,1930.680054,1898.800049,1898.800049,5011540000,1.81,76.65,99.20454,91.7,114.62456,99.0445,-0.998146,1926.819946,1896.211453,-20.575371,-27.22184,6.646469,53.271312,85.134932,62.455641,-14.865068,1895.579956,1892.989507,-26.39575,-28.883458,2.487708,47.991006,62.348647,38.691963,-37.651353,1.78,29.76,99.20454,91.7,114.62456,99.0445,-0.975024,1926.819946
2016-02-18,1917.829956,1930.0,1915.089966,1927.569946,4436490000,1.75,77.94,99.20454,91.7,114.62456,99.0445,-0.998119,1917.829956,1898.270358,-16.497919,-25.077056,8.579137,51.646314,78.57768,75.353753,-21.42232,1926.819946,1896.211453,-20.575371,-27.22184,6.646469,53.271312,85.134932,62.455641,-14.865068,1.81,76.65,99.20454,91.7,114.62456,99.0445,-0.998146,1917.829956
2016-02-19,1917.780029,1918.780029,1902.170044,1916.73999,4142850000,1.76,31.41,99.20454,91.7,114.62456,99.0445,-0.988475,1917.780029,1900.128422,-13.119306,-22.685506,9.5662,51.636893,78.541264,80.751292,-21.458736,1917.829956,1898.270358,-16.497919,-25.077056,8.579137,51.646314,78.57768,75.353753,-21.42232,1.75,77.94,99.20454,91.7,114.62456,99.0445,-0.998119,1917.780029
2016-02-22,1945.5,1946.699951,1924.439941,1924.439941,4054710000,1.77,24.45,99.20454,91.7,114.62456,99.0445,-0.997289,1945.5,1904.449525,-8.111457,-19.770696,11.659239,56.392881,99.121558,85.413501,-0.878442,1917.780029,1900.128422,-13.119306,-22.685506,9.5662,51.636893,78.541264,80.751292,-21.458736,1.76,31.41,99.20454,91.7,114.62456,99.0445,-0.988475,1945.5
